OBJECTID,ZONING_,ZONING_REP,ZONING_DET,PD_Type,SDD,SDD_SECTIO,Comment,Applicatio,Resolution,Ordinance,OrdinanceU,Zoning
2084,S-T5,S-T5 Urban Center Zone,T5 Urban Center Zone - 35 To 55 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2085,S-T5,S-T5 Urban Center Zone,T5 Urban Center Zone - 35 To 55 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2086,S-T5,S-T5 Urban Center Zone,T5 Urban Center Zone - 35 To 55 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2087,S-T5,S-T5 Urban Center Zone,T5 Urban Center Zone - 35 To 55 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2088,S-T5,S-T5 Urban Center Zone,T5 Urban Center Zone - 35 To 55 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2089,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,201704129,18-075,18-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215090&dbid=0&repo=COHDATA,2
2090,S-T5-2,"S-T5 Urban Center Zone, TOD Overlay 2","T5 Urban Center Zone, Tod Overlay 2 - 40 To 65 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2091,S-T5-2,"S-T5 Urban Center Zone, TOD Overlay 2","T5 Urban Center Zone, Tod Overlay 2 - 40 To 65 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2092,S-T5-2,"S-T5 Urban Center Zone, TOD Overlay 2","T5 Urban Center Zone, Tod Overlay 2 - 40 To 65 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2093,S-T5-2,"S-T5 Urban Center Zone, TOD Overlay 2","T5 Urban Center Zone, Tod Overlay 2 - 40 To 65 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2094,S-T5-2,"S-T5 Urban Center Zone, TOD Overlay 2","T5 Urban Center Zone, Tod Overlay 2 - 40 To 65 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2095,S-T5-2,"S-T5 Urban Center Zone, TOD Overlay 2","T5 Urban Center Zone, Tod Overlay 2 - 40 To 65 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2096,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2097,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2098,MB-T4-2-COMM 1,MB-Urban General Zone-Ground Floor Res. Prohibited,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Prohibited,NA,NA,NA,NA,NA,NA,NA,NA,0
2099,MB-T4-2,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2100,MB-T4-2-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2101,MB-T4-2-COMM 1,MB-Urban General Zone-Ground Floor Res. Prohibited,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Prohibited,NA,NA,NA,NA,NA,NA,NA,NA,0
2102,MB-CS,MB-Civic Space Zone,MB-Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2103,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2104,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2105,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2106,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2107,MB-T4-1-COMM 1,MB-Urban General Zone-Ground Floor Res. Prohibited,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Prohibited,NA,NA,NA,NA,NA,NA,NA,NA,0
2108,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2109,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2110,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2111,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2112,A,Agriculture,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,0
2113,MB-CS,MB-Civic Space Zone,MB-Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2114,MB-CS,MB-Civic Space Zone,MB-Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2115,MB-CS,MB-Civic Space Zone,MB-Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2116,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2117,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2118,MB-T4-1-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2119,MB-T4-1-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2120,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2121,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2122,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,1
2123,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,1
2124,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2125,MB-T4-1-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2126,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2127,MB-T4-1-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2128,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2129,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2130,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2131,A,Agriculture,Agriculture,NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,0
2132,MB-T4-1-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2133,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2134,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2135,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2136,MB-CS,MB-Civic Space Zone,MB-Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2137,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2138,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2139,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2140,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2141,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2142,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2143,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2144,MB-CS,MB-Civic Space Zone,MB-Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2145,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2146,MB-T4-1,MB-Urban General Zone,MB-Urban General Zone: 17.5 To 35 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2147,MB-T4-1-COMM 2,MB-Urban General Zone-Ground Floor Res. Cond Use,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; Ground Floor Residential Requires A Conditional Use Permit,NA,NA,NA,NA,NA,NA,NA,NA,0
2148,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2149,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2150,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2151,RM,Medium Density Residential,Medium Density Residential,NA,NA,NA,NA,NA,NA,NA,NA,2
2152,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2153,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2154,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2155,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2156,MB-CS-HEIGHT,MB-Civic Space Zone-3 Story Max,MB-Civic Space Zone; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2157,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2158,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2159,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2160,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2161,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2162,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2163,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2164,MB-T4-1-HEIGHT,MB-Urban General Zone-3 Story Max,MB-Urban General Zone: 17.5 To 35 Units/Net Acre; 3 Stories Maximum,NA,NA,NA,NA,NA,NA,NA,NA,0
2165,PD,Planned Development,Planned Development,Industrial,NA,NA,PL-2010-0372,PL 2010-0372,12-153,12-05,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=146901&dbid=0&repo=COHDATA,0
2166,MB-T3,MB-Suburban Zone,MB-Suburban Zone: 4.3 To 17.5 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2167,PD,Planned Development,Planned Development,NA,NA,NA,NA,PL 2013-0304,14-063,14-15,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=179717&dbid=0&repo=COHDATA,0
2168,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,ZC 84-9,86-084,NA,NA,2
2169,IL,Light Industrial,Light Industrial,NA,NA,NA,NA,201800269,19-107,19-10,NA,0
2170,IL,Light Industrial,Light Industrial,NA,NA,NA,NA,201800269,19-107,19-10,NA,0
2171,PD,Planned Development,Planned Development,NA,NA,NA,NA,PL 2007-0114,07-097,07-07,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128691&dbid=0&repo=COHDATA,0
2172,PD,Planned Development,Planned Development,NA,NA,NA,NA,ZC 87-17,90-162,89-039,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=53767&dbid=0&repo=COHDATA,0
2173,PD,Planned Development,Planned Development,Residential,NA,NA,NA,PL 2013-0350,14-156,14-19,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=182283&dbid=0&repo=COHDATA,1
2174,PD,Planned Development,Planned Development,NA,NA,NA,NA,PL 2011-0175,11-178,11-14,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=140910&dbid=0&repo=COHDATA,0
2175,RM,Medium Density Residential,Medium Density Residential,NA,NA,NA,NA,NA,NA,NA,NA,2
2176,PD,Planned Development,Planned Development,Residential - Apartments,NA,NA,NA,ZC 85-11,85-316,85-029,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=53917&dbid=0&repo=COHDATA,2
2177,S-T5-1,"S-T5 Urban Center Zone, TOD Overlay 1","T5 Urban Center Zone, Tod Overlay 1 - 75 To 100 Units/Net Acre",NA,NA,NA,NA,NA,NA,NA,NA,0
2178,PD,Planned Development,Planned Development,Residential - MFR,NA,NA,NA,PL 2008-0547,09-025,09-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128735&dbid=0&repo=COHDATA,2
2179,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,ZC 2001-0135,01-167,01-15,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128580&dbid=0&repo=COHDATA,2
2180,PD,Planned Development,Planned Development,NA,NA,NA,NA,PL 2014-0083,14-178,14-21,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=183978&dbid=0&repo=COHDATA,0
2181,PD,Planned Development,Planned Development,Residential,NA,NA,NA,PL 2013-0092,14-204,15-01,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=186754&dbid=0&repo=COHDATA,1
2182,OS,Open Space,Open Space,NA,NA,NA,"Resolution: 12-178, Ordinance: 12-08",NA,NA,NA,NA,0
2183,PD,Planned Development,Planned Development,Residential,NA,NA,PL-2010-0237 ZC,PL 2010-0237,12-178,12-08,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=148188&dbid=0&repo=COHDATA,1
2184,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,PL 2013-0290,15-019,15-05,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=187000&dbid=0&repo=COHDATA,2
2185,PD,Planned Development,Planned Development,NA,NA,NA,NA,PL 2014-0507,15-035,15-11,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=187713&dbid=0&repo=COHDATA,0
2186,RM,Medium Density Residential,Medium Density Residential,NA,NA,NA,NA,NA,NA,NA,NA,2
2187,RM,Medium Density Residential,Medium Density Residential,NA,NA,NA,NA,NA,NA,NA,NA,2
2188,RM,Medium Density Residential,Medium Density Residential,NA,NA,NA,NA,NA,NA,NA,NA,2
2189,PD,Planned Development,Planned Development,NA,NA,NA,NA,PL 2014-0509,15-034,15-10,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=187712&dbid=0&repo=COHDATA,0
2190,PD,Planned Development,Planned Development,NA,NA,NA,NA,201501690,15-177,15-21,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=189807&dbid=0&repo=COHDATA,0
2191,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,201500856,15-202,15-27,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=191615&dbid=0&repo=COHDATA,1
2192,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,201400543,15-203,15-28,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=191616&dbid=0&repo=COHDATA,1
2193,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2194,PD,Planned Development,Planned Development,Residential - SFR,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,201501012,16-001,16-06,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=194255&dbid=0&repo=COHDATA,1
2195,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,201400648,16-037,16-09,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=194845&dbid=0&repo=COHDATA,1
2196,RM,Medium Density Residential,Medium Density Residential,NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,2
2197,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2198,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2199,RH,High Density Residential,"High Density Residential - Min. Lot Area - 1,250 Sq Ft",NA,NA,NA,NA,201400466,16-046,16-10,NA,2
2200,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,"Rezone from RS to PD, Tract 7262",ZC 01-120-02,01-168,01-16,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128581&dbid=0&repo=COHDATA,1
2201,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,"MHP to RSB4 Per SEC. 10-1.170 UNCERTAINTY OF BOUNDARIES, to PD per Ord. 16-15",201504833,16-099,16-15,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=195827&dbid=0&repo=COHDATA,1
2202,PD,Planned Development,Planned Development,Residential - Townhomes / SFR,NA,NA,"RS to PD per Ord 16-14, RM to PD per Ord 16-14",201502586,16-092,16-14,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=195826&dbid=0&repo=COHDATA,2
2203,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2204,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,RSB6 to PD,PL 2004-0627,05-134,05-14,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128657&dbid=0&repo=COHDATA,1
2205,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,"Rezone from RS to PD, Tract 8319",201600059,16-132,16-17,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=196042&dbid=0&repo=COHDATA,1
2206,RM,Medium Density Residential,Medium Density Residential,NA,NA,NA,Rezone RS to RM,201601906,16-33,16-18,NA,2
2207,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2208,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2209,PD,Planned Development,Planned Development,Residential - MFR,NA,NA,NA,ZC 72-18,74-015,NA,NA,2
2210,PD,Planned Development,Planned Development,Residential - Townhomes / SFR,NA,NA,NA,ZC 87-25,88-292,88-020,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=53813&dbid=0&repo=COHDATA,2
2211,PD,Planned Development,Planned Development,Public Agency,NA,NA,NA,ZC 84-3,84-224,84-011,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=53974&dbid=0&repo=COHDATA,0
2212,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,ZC 88-9,89-087,88-026,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=53807&dbid=0&repo=COHDATA,1
2213,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,PZ 86-12,86-233,86-030,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=53881&dbid=0&repo=COHDATA,1
2214,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,NA,NA,NA,NA,1
2215,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,"Maybe part of PZ 86-28, different address and more than 30, so probably diff PD",NA,NA,NA,NA,1
2216,PD,Planned Development,Planned Development,NA,NA,NA,NA,ZC 91-9,92-115,91-27,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=43080&dbid=0&repo=COHDATA,0
2217,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,PL 2005-0062,05-116,05-12,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128655&dbid=0&repo=COHDATA&cr=1,1
2218,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,201704129,18-075,18-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215090&dbid=0&repo=COHDATA,2
2219,S-T5,S-T5 Urban Center Zone,T5 Urban Center Zone - 35 To 55 Units/Net Acre,NA,NA,NA,NA,NA,NA,NA,NA,0
2220,S-CS,S-Civic Space Zone,Central Business,NA,NA,NA,NA,201704129,18-075,18-04,NA,0
2221,PD,Planned Development,Planned Development,Residential / Commercial - SFR / Retail,NA,NA,Actually apts/th and retail,201704129,18-075,18-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215090&dbid=0&repo=COHDATA,1
2222,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,201704129,18-075,18-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215090&dbid=0&repo=COHDATA,2
2223,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,201704129,18-075,18-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215090&dbid=0&repo=COHDATA,2
2224,S-CS,S-Civic Space Zone,Civic Space Zone,NA,NA,NA,NA,NA,NA,NA,NA,0
2225,RH,High Density Residential,"High Density Residential - Min. Lot Area - 1,250 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,2
2226,PD,Planned Development,Planned Development,Residential - SFR,NA,NA,NA,201706285,18-087,18-08,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215578&dbid=0&repo=COHDATA,1
2227,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,1
2228,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,1
2229,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,1
2230,PD,Planned Development,Planned Development,Residential - SFR,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,201704074,18-150,18-10,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=215649&dbid=0&repo=COHDATA,1
2231,RS,Single Family Residential,"Single Family Residential - Min. Lot Size - 5,000 Sq Ft",NA,SD7,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,NA,NA,NA,NA,1
2232,RSB6,Single Family Residential,"Single Family Residential - Min. Lot Size - 6,000 Sq Ft",NA,NA,NA,NA,NA,NA,NA,NA,1
2233,PD,Planned Development,Planned Development,Rural,SD5,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,PL 2005-0322,05-098,05-04,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=128671&dbid=0&repo=COHDATA,1
2234,PD,Planned Development,Planned Development,Residential - Townhomes,SD5,/DEPARTMENTS/CITY-CLERK/ZONING/sec%2010-1.2600%20special%20design%20overlay.pdf,NA,201705848,18-228,18-12,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=221491&dbid=0&repo=COHDATA,2
2235,PD,Planned Development,Planned Development,Residential - Townhomes,NA,NA,NA,201704262,18-236,18-13,http://citydocuments.hayward-ca.gov/WebLink/DocView.aspx?id=221492&dbid=0&repo=COHDATA,2
2236,IP,Industrial Park,Industrial Park,NA,NA,NA,NA,201800269,19-107,19-10,NA,0
2237,IP,Industrial Park,Industrial Park,NA,NA,NA,NA,201800269,19-107,19-10,NA,0
2238,IP,Industrial Park,Industrial Park,NA,NA,NA,NA,201800269,19-107,19-10,NA,0
